x	y	label
5.0259104	38.829716	crabs
-7.3683424	18.018978	carts
-20.052216	-32.74641	preserve
27.270302	-43.31404	thrown
36.682583	-19.017239	giant
-5.754931	-43.50359	strong
7.5835366	20.582455	knee
-10.485425	-2.8850746	simples
-18.817068	3.52815	DANCING
3.51045	5.866102	poked
-34.37396	-35.44888	troubles
-4.4676533	-53.40247	loudly
8.426624	-48.72525	discover
-9.236372	46.400246	prison
0.06397872	11.520524	restrained
-19.82788	-48.919353	RAPUNZEL
-4.3173947	57.084778	Stand
-7.2557716	2.8664575	bedroom
49.778988	5.920077	thee
37.63835	-32.479992	huntsmen
-27.547876	-38.973225	everybody
50.516876	-9.096297	awoke
-24.758518	-24.203852	bar
11.585569	-50.127625	bound
-28.85821	-19.780918	accused
-5.5660043	-0.7243728	main
-13.886502	36.74467	wert
-38.232502	-27.867294	moss
-6.6084476	-59.136726	leaves
5.7390237	-50.52706	START
29.821218	-40.166237	played
-0.4809262	46.376953	down-hearted
-26.572525	-6.5624037	ray
-28.91745	-10.389826	wound
59.86252	20.078415	we
-3.1016886	45.554646	thirteen
-17.412336	-15.156018	shinest
-27.816973	-31.893255	watching
51.8612	2.3247232	open
4.712974	-47.067387	Of
-8.257167	5.798748	shouting
11.259162	40.63133	twins
55.367115	24.845991	s
49.9299	3.9406626	things
-11.290152	-11.446232	dawn
-18.546202	-27.640602	sentence
37.522953	-23.573505	apples
13.349633	55.370396	Shoot
-2.1564775	30.141298	rings
-12.570626	51.134438	drown
-10.702749	-44.829445	holder
-5.629331	33.70344	lame
33.445675	-27.72822	Partlet
23.27157	-41.5376	Holle
4.5174704	9.095676	merriment
32.90951	-20.237213	Do
42.907276	-9.787941	hear
13.157087	35.97817	snapped
-24.314741	-33.51817	punish
-13.714296	0.17491587	oral
11.55481	49.940964	wounds
4.6864705	53.344322	playthings
-15.983548	-46.689526	burn
53.7872	3.6256561	boy
13.864496	-52.12881	boar
16.365437	39.89649	nutshells
-28.974363	-43.133213	bewailed
18.801767	41.777782	fiercely
-34.954056	-15.876279	Gregory
54.048874	24.479239	at
-7.178695	44.283497	fed
-26.5171	21.938435	refuse
-26.696075	-44.909172	puts
-12.410789	20.002764	ropemaker
-27.553444	-20.271942	9
23.665234	-38.764633	backwards
-17.494064	-56.842514	grain
-7.003705	31.820562	Twelve
-1.1910105	-4.353737	Cut
-7.2685604	8.170352	desert
24.133871	-37.889828	hurt
-12.738939	40.727722	billows
9.535537	-51.863346	owner
44.927868	-19.045994	road
45.328194	-12.553996	married
-21.26235	-17.67857	Boy
-15.990373	-44.677437	596-1887
-14.099774	-6.765924	remarks
-8.478867	30.49136	remainder
60.61489	19.324404	do
-5.547419	23.096605	combing
53.71606	0.42545632	lived
-4.8894653	56.430973	Truly
-18.9984	-17.572575	appetite
-16.036633	-54.956814	IMPLIED
1.5746207	55.14498	valour
47.52129	2.4530385	better
-18.523664	-24.948313	ploughed
45.587704	-8.881276	pretty
-13.812439	-38.193897	Listen
-17.194698	21.336607	bobbins
-27.389883	-19.040085	Grete
-5.7297835	-52.249744	plan
16.182377	-52.1084	unable
0.33240893	24.794222	cured
7.387249	-51.230915	keeping
-4.496626	50.53963	poverty
4.766977	13.992715	entreated
-4.386668	22.391544	mass
8.102604	19.265978	sewn
-4.1420655	31.246943	churchyard
-13.930196	43.433247	unhappiness
-3.3720217	25.541365	relations
-26.258457	4.4541016	Bird
5.1900964	39.15346	stores
3.9647105	21.081059	pursue
10.619967	-50.41617	spell
52.261097	23.939562	came
-4.108745	15.9839	rub
-10.193364	30.47346	fundraising
-18.916979	22.116	LILY
54.19308	5.645112	evening
-18.684538	31.681026	journeying
-18.156298	-39.698853	defect
-1.2009052	65.21081	Finally
-10.895056	-49.853725	Meanwhile
-22.285728	22.085531	barking
16.220219	52.57958	bearer
-0.9705769	-6.3606873	stock
-15.2237215	-43.84564	invited
-9.584006	-44.735962	employees
-7.619374	13.581627	boughs
12.107961	-48.115288	Prince
-6.6380434	-4.7267184	violates
-5.5006623	-1.2727634	pots
40.49592	-10.287705	Alas
-7.081562	4.9378457	cats
-24.414497	-36.49569	speaking
-10.818686	-57.955086	bent
6.3145804	63.47375	Holiness
-17.419802	-31.941523	wrong
-23.286734	-21.048409	legal
-0.27330574	26.134892	panes
51.926266	-6.7175074	window
4.0720916	66.67728	Madam
4.148199	-46.88887	fulfilled
-19.852417	-5.437107	blind
-21.242344	-19.772068	Long
-3.8435779	59.59539	design
-0.05454059	27.276327	twilight
-19.014631	-0.74615663	produce
-5.109302	-10.167527	urged
-10.903904	-49.72168	801
-6.8747253	56.36227	crows
-23.844717	14.185878	LION
7.5938177	47.875126	ducats
34.374245	-33.774803	broken
12.716398	49.24605	Time
53.48221	17.405556	after
3.3855085	-43.68824	dare
-12.7706	-52.318558	godmother
7.957895	-54.802395	pluck
-25.959118	-32.34167	crowed
7.4065022	60.140507	cheerfully
8.41629	18.235222	upside
-7.738662	26.72989	prettier
-24.179943	-46.2469	curl
-20.872406	-45.492767	Presently
-0.12952134	26.025087	restored
-27.22098	1.2773873	fluttering
-12.927489	35.069958	gore
7.9872947	11.864219	passion
-2.3332713	59.739628	mite
3.517044	-50.943222	ride
-19.377459	-52.290558	baker
-15.332722	-14.465357	hurried
-18.995121	25.016142	foot-plank
-28.54313	-35.10704	data
12.884547	38.330734	disclosed
-14.776974	-26.472858	kindness
7.349733	5.808891	HOME
-0.81126475	51.102283	quails
-2.6140082	-55.71659	wherever
-2.5806491	13.727322	apiece
1.2987896	26.653608	pronounce
15.617569	-48.68697	fowls
29.461601	-43.92407	touched
-34.418346	-12.411171	Replacement
30.897257	-36.89261	sheep
0.3816446	3.253566	prettily
18.969244	-43.99245	breezes
-34.155903	-8.386802	sees
-17.062065	44.021503	chilly
30.01595	-34.795406	Underneath
30.282244	-28.303497	speak
3.0701299	-47.211273	thirsty
-3.594928	11.138935	brilliant
-15.189746	-52.043446	during
-14.200326	-8.213301	besought
-4.3668904	20.603262	rogue
-2.71624	-53.15662	written
6.88759	19.777994	indirectly
54.140408	15.7074795	long
-3.6255312	50.065456	sprung
-6.2950706	-10.623102	mile
15.118537	58.994442	sty
-26.532415	-15.956361	requirements
-24.551285	0.8008955	wake
27.866837	-34.857006	bargain
4.4225407	13.356423	translation
-1.6005231	4.981605	Someone
51.660465	7.6327896	thy
5.5076075	-5.312894	excellence
25.218307	-35.727448	butter
-7.9608245	54.07946	hate
39.062187	-30.421247	rose
8.869177	-51.908714	jewels
-26.38631	-3.2697778	SNAKE
-23.571728	-15.458643	rap
32.7714	-26.096136	says
-16.499903	-38.858322	torn
-16.420649	1.927844	build
56.692722	21.556108	Project
-27.980385	-7.067206	exerted
27.381092	-41.7637	quietly
-5.6091433	51.633316	Thomas
1.4262762	-4.78127	proper
-22.404894	-39.4613	FIRST
13.890316	-49.24784	sake
-22.575548	19.187965	trust
26.246853	-31.77465	desire
-4.674304	2.4284186	flapping
-30.71608	-24.842428	brushed
-9.308609	37.950336	stout
4.8042636	66.57723	earnings
48.232212	-10.595356	Tom
-4.0863447	20.761488	prey
-30.906084	-42.137733	snow-white
-7.3544993	35.65083	ve
-2.3399775	22.104824	priest
7.8099675	12.02645	discontinue
-18.99811	-44.437096	ROBBER
-12.285605	48.413708	Stay
-21.373816	-52.775894	fastened
-10.166016	-6.877784	clutched
22.04642	-45.013035	wheels
32.80171	-22.152317	matter
-0.80635417	23.872456	blackened
5.4402366	22.009468	chandelier
-27.96804	10.778125	necessarily
-29.35262	-0.32210824	barrels
37.745987	-20.31363	Goodbye
0.8209863	3.985605	topmost
28.61292	-41.589207	manikin
2.6683505	-50.011944	willing
26.104828	-40.515728	doctor
-32.386032	-24.443869	federal
-10.464653	-45.493385	awaken
17.757051	19.829048	fortunes
-9.3185	42.114063	hush
-23.238436	31.01104	practically
-0.40310934	37.40373	safeguard
-22.07465	19.065657	receiving
15.749955	53.965168	Gracious
-12.048368	-16.869097	needles
-21.703241	27.641584	sunrise
-7.30928	-3.0700116	cared
19.225168	-38.96396	wonderful
-37.362583	-33.830585	beam
7.8628964	12.20027	pennies
2.1957805	21.14957	charging
8.406834	-49.758614	giving
16.009602	54.09405	lamented
3.5027528	60.35562	road-side
-9.606166	45.153984	Willingly
5.22389	-50.474216	dared
9.830241	18.33056	clogs
-9.333611	1.9222316	Top-off
-26.883213	-26.73265	tale
2.2102401	41.413925	insists
-11.925466	-0.7069314	difficulty
9.285003	28.845814	bolted
-15.497256	31.099037	card-playing
-15.925415	-38.047806	stored
-24.537216	6.2645206	lurch
36.534317	-26.207752	calf
-2.3021932	5.4387636	victory
-13.753514	51.792995	deceived
3.365731	-52.531277	2001
-33.584587	-31.354275	aged
-17.224916	3.8399518	calm
33.06461	-27.9236	public
-0.018480573	51.97299	loves
-19.13753	5.5854135	troubled
-29.542095	-18.387033	angrily
49.40253	-1.1455559	electronic
-10.203554	15.984701	edition
-30.465555	-18.500528	Author
-15.381268	-27.816359	household
-7.8409815	-13.2546215	entreaties
13.268968	-48.07974	distribute
-15.125666	8.865773	occasion
-13.78459	40.92829	alms
-1.989199	58.322998	strangle
14.156357	23.7917	porch
46.723522	0.22864126	care
-15.933865	-0.95196617	letters
-7.8127184	39.453407	mourners
39.009518	-28.867607	Rapunzel
-6.9425793	62.905655	consecrated
-20.82457	-38.565037	sentenced
36.286556	-20.111095	kind
9.68273	50.925983	glitter
48.89716	-4.3938456	Fox
-15.991441	5.8398824	stoop
53.623158	9.484573	next
3.3422966	47.297325	confidential
-25.91674	-35.255924	serve
-11.325638	-7.964415	Suddenly
6.6174903	46.776814	safer
9.293802	25.4808	scorches
59.69987	20.391418	is
33.88285	-25.762833	certain
0.35309753	53.04289	height
-0.091110766	13.807643	shrivelled
43.356773	-19.256472	shepherd
-35.3372	-31.921204	mad
40.247894	-18.060558	strange
-17.336885	-8.312375	politely
7.0587487	21.848988	cursed
2.327437	46.44932	withstand
1.5811867	-2.6639643	philology
-26.154192	3.8314857	includes
-20.38395	-3.3357248	untying
-11.161689	32.46469	sand
0.016045699	35.045822	leisure
32.352028	-34.504826	Heinel
-23.0726	-10.425676	checks
-23.606947	-11.409714	roaring
1.6221273	36.20689	unruly
4.0411305	48.24412	caves
-34.687252	-12.09703	fierce
30.02882	-35.970547	farther
40.397453	-24.882359	feet
45.108463	-8.91934	turn
-9.4553995	-8.341575	overrun
26.68841	-31.935642	eating
52.58132	-0.15662126	In
6.243583	41.118324	considered
22.077066	-47.300083	watched
-5.828933	-44.256344	prize
-26.397781	-12.135948	Heads
-14.472741	14.647535	plagued
-29.588697	4.1631455	silence
40.20536	-27.14714	clock
55.210922	24.942278	by
-12.833638	-8.157178	licensed
-18.73114	2.798753	rubbed
2.2914083	-53.499382	sorts
-25.432322	2.1925068	dismissed
7.1219525	40.364143	Swiftly
31.16936	-36.48196	church
60.402447	19.832253	have
35.496048	-32.364777	form
-23.329313	-0.9575583	stripes
-35.809174	-22.366589	wash
-22.626986	2.4210691	leap
-0.8410905	47.073112	paltry
-1.4779104	23.684309	appoint
4.5622344	23.611399	brush
-13.008484	14.540181	weariness
22.804539	-40.11783	cry
-27.179455	-23.934523	yourselves
-15.508338	33.590244	gudgeons
9.868807	55.290237	grey-haired
19.60778	-49.17406	flames
-20.605429	12.884885	casks
-1.5655687	50.23712	fits
-20.087215	-48.954433	SNOW-WHITE
6.719348	51.37176	forbade
34.0294	-35.74443	suddenly
42.536156	-19.339256	raven
14.709169	36.266167	bonnet
11.370043	44.244343	Looking
3.268548	38.59889	twigs
-10.980545	-51.4376	office
-21.105011	-9.365186	thence
-23.574512	-45.86001	wrens
-6.647813	-2.967576	chatter
-28.762774	-8.996074	MOUNTAIN
1.8089771	-3.2554734	kneaded
-4.621082	-57.362404	truth
-26.80057	-25.510164	credit
23.365604	-46.02826	clear
50.045822	-5.439541	hold
-9.100607	56.270363	Comrade
-7.1627297	1.046751	trusted
-22.049505	-22.436825	BUSH
16.719843	56.14288	looking-glass
-25.15311	-37.65565	Master
-17.631123	-44.9356	invisible
-26.102133	-37.44565	ROLAND
-26.570923	-47.471558	fowl
6.3826475	63.022892	bridle
5.5281	-46.443092	sir
4.1071067	40.50673	battlefield
24.495426	-46.089996	mountain
-22.233042	3.883365	WOLF
5.6606517	-44.98012	understand
-5.1610613	30.18433	dismal
-33.025543	-20.71389	couch
11.692619	-44.97549	sharp
-5.0979123	9.797226	footing
1.3647889	1.6250521	pain
44.569042	-19.557114	corner
9.145949	44.264343	rags
-10.592133	-1.6614566	forsaken
42.07904	-15.529319	Just
-4.930251	-42.1232	counsel
40.59507	-19.250431	wicked
11.773604	33.284004	suits
17.593563	19.876951	repose
15.409756	31.283363	chestnut-horse
54.043808	23.439554	out
-8.649488	22.934252	compassionate
1.5065415	16.514103	dew
-30.689852	-30.188984	LIABLE
-5.1910176	58.420715	proceeds
-3.6754894	9.5510645	bestir
-23.702782	-24.425642	swept
-1.9079108	-54.60417	searched
-9.826634	37.22793	prudently
2.0184872	39.063957	ring-dove
-27.067522	-11.53146	doublet
3.95076	56.41697	Upstairs
0.964956	21.641413	revived
-21.753674	9.359368	safety
11.031891	8.108651	tis
14.717709	19.471361	roofs
-18.768515	-4.870336	lament
-22.225069	-7.038288	hen
0.019000176	45.483078	villain
2.8594596	-45.23601	behave
-22.248045	0.8604649	Lift
2.9372828	1.5601232	three-legged
19.23619	49.130405	Throw
2.5670385	41.67657	ice
-9.442578	-41.723972	Carter
-3.3693547	62.460068	splendour
14.856685	-44.533413	goes
22.675066	-43.810482	PARTLET
-15.63538	3.8854096	permanent
57.9887	15.073619	see
-6.0321617	20.091457	snarled
12.731458	-52.277973	GOLDEN
54.718834	23.23991	which
47.27046	-18.170897	passed
5.9180207	-52.471024	exactly
-25.680515	-6.042729	BURIED
-17.406107	-25.190897	piebald
4.096754	40.490017	musicians
-1.0113087	-52.122543	buried
53.974907	8.873376	son
-25.452795	-27.32641	sleeve
16.09633	34.482162	Hurry
49.839443	3.558769	It
-10.085444	36.975338	Wilt
44.943867	-10.8004875	taken
-8.999148	-56.24008	woodman
12.679618	31.490454	ASHPUTTEL
-5.8324113	-47.37861	Merrily
-5.958736	-55.506313	pages
-19.545238	2.1228337	richer
13.324661	-51.5114	sexton
55.817604	22.358517	so
44.645927	-16.869785	neck
-12.716507	45.159515	Creating
45.00157	-13.500508	fisherman
-22.506716	3.783149	busybody
-11.321921	48.417465	stuffed
-19.894585	-39.22902	individual
-1.4224292	15.656697	avail
-6.6375666	24.015282	eye
1.0749793	33.821857	wanderer
-25.771399	-33.85871	ASCII
-6.545895	-6.6367383	wipe
14.87159	-47.607243	LEARN
31.247807	-42.443893	top
-18.945282	-12.833493	opportunities
-27.714468	-13.898202	rather
-25.024734	-3.3184676	contain
3.3227575	2.9341953	spat
-28.713028	-43.00194	news
-35.184692	-20.474094	scarlet
14.4539585	33.372383	glee
-24.288855	7.0427017	damages
17.749006	-52.42995	skin
10.6119795	11.222265	well-deserved
16.398983	-52.968494	dropped
-2.9542456	24.352581	cushion
26.275393	-35.50875	cheese
-24.743828	23.23773	deeply
1.9776727	-59.381653	forward
4.097069	-51.128902	bake
-0.46530676	54.956955	Instantly
-9.551857	16.057415	raging
11.833911	37.132145	west
-20.177748	23.714216	coffins
13.244093	25.758593	readers
-14.330239	19.907372	Those
-22.079119	18.965754	observe
-32.12208	-15.139758	crowd
2.9632277	52.163204	Did
-29.519981	-18.029125	corporation
13.378136	18.472725	unluckily
10.017697	5.090628	sunshine
48.74143	-8.060751	hundred
7.7212915	45.90231	prepared
-25.583015	11.30904	meets
14.3504	57.01249	unbidden
54.79384	1.6865401	wood
6.902063	54.792763	rough-looking
-30.916922	-30.91464	believed
57.97847	17.161926	answered
-22.968813	-14.408029	toes
46.155403	-1.5159384	No
-6.682651	54.19375	snorted
1.2970054	-5.353351	retire
-2.6939747	27.176163	meddle
-13.527511	29.152279	sew
-23.326494	-0.74202585	taller
3.8555799	33.208652	Run
-10.804062	38.034542	skipping
53.205647	7.8340974	became
-3.1244333	45.642185	Pay
-34.257168	-36.600983	setting
-16.480396	-43.68976	Behave
9.847805	-49.456326	kids
-7.5235367	55.84728	Send
-19.393585	-16.32779	common
-29.87208	-13.953932	Mistress
36.587234	-34.320755	middle
41.752716	-24.77856	dwarfs
-9.748689	-46.609303	closet
-7.015778	46.336193	wander
3.5025492	49.975513	labourers
-1.4695716	45.459267	scampered
17.67829	33.39062	sail
-18.554314	41.289944	Unlucky
-19.188274	5.1326976	dripping
42.95596	-13.405476	guest
5.5172524	10.508588	club
-4.9207497	42.918507	arrive
15.323343	29.467861	passage
2.6469135	23.739481	sleepers
5.2048216	51.890312	windowframe
-4.2547064	-2.720829	spray
-30.631315	-24.789858	plump
61.23832	19.878267	you
2.2122004	56.920418	fainting
-18.794098	-37.601864	Newby
9.462756	48.42527	stitch
-2.2086854	31.595053	licking
36.541187	-22.590948	between
6.2176485	32.218483	bloom
32.81093	-32.573452	following
-0.08209137	32.629898	bites
-19.692957	3.0416772	brushwood
-25.634342	-2.2454584	Three
21.664076	38.46435	repair
-24.512016	-26.773104	upper
-25.415268	22.336937	consent
37.2317	-24.428743	lord
51.470875	-2.2088487	dog
17.725769	58.379025	appears
25.949038	-38.6008	satisfied
-23.559578	-9.71097	meats
-12.996589	-7.137796	chosen
-6.6561947	46.268257	hunter
17.762579	-48.667603	screaming
2.2673838	41.19932	keys
-15.970447	3.8525069	regulating
14.793557	-52.359844	often
8.345816	56.571262	polluted
-20.975628	-28.775776	current
5.820495	27.62511	mat
-17.431524	22.153326	Defects
-17.477497	34.016094	BLUE
-11.810188	-41.262596	rampion
-24.577894	-6.1747665	robbing
48.520023	-2.5142858	carry
0.54288626	28.831514	rustling
3.6195998	54.393593	sealed
2.0288823	21.272879	cleft
34.348957	-28.557587	FOR
-0.3770463	39.53239	childless
-18.051514	-26.270222	RAVENS
-19.7777	-49.71871	terribly
11.024678	21.56603	horns
47.06724	0.67661047	say
10.627447	50.28257	beyond
-13.383782	0.2254753	provisions
-22.797434	7.109454	Household
29.560032	-30.703098	name
-7.0347443	48.29076	lass
-2.02903	14.75264	ringing
-24.148226	-19.771547	share
-1.8428738	52.478413	depart
52.53807	12.5963125	night
26.35818	-42.738136	fields
-18.748491	29.74096	self-denial
-32.08282	-34.351215	weeping
30.229206	-41.202805	Curdken
1.8803116	31.270617	sniffed
13.168812	46.404778	ells
55.078163	24.744352	their
4.763576	-0.30707258	troubling
-18.850988	-45.41201	REMEDIES
-0.0882043	14.73706	school
-29.39464	7.101735	shared
-3.084357	55.68685	sharply
-9.531613	27.237753	pant
1.5076113	-51.182068	Doctor
-11.062736	54.174965	amiss
33.08666	-34.633266	strength
15.071636	51.372784	Whatever
15.377417	-44.336212	quick
10.053935	-56.77428	terrified
0.34786525	17.71769	freeze
6.975833	15.727125	fireside
-21.112072	-50.529884	leather
-14.70413	-28.021545	shoot
-9.745416	-7.442086	natural
-12.219688	30.92081	exchange
-3.0785303	51.932137	fears
31.138287	-35.4969	pearls
46.87845	1.4411737	want
7.486299	38.52305	lack-a-day
22.644924	-40.22772	Queen
1.6895956	14.755314	University
-11.570131	44.55902	conscience
-36.28067	-18.529642	lights
-18.897736	36.54105	bushy
-26.29592	-13.298798	quarter
-13.684868	-57.890953	arm
28.509834	-34.000923	org
22.211391	-46.41696	plate
-20.066902	-43.924423	godless
-23.331102	-32.496246	cheap
10.711668	20.93855	christened
53.064274	-2.994821	ground
3.559966	35.83151	store
50.163853	1.7532653	This
4.460991	53.533993	honour
-12.251529	-45.141636	official
17.75144	52.34921	opposed
0.8710318	47.5799	Christmas-time
10.721382	-45.76023	Section
-3.1327975	-50.63414	U.S.
-9.630327	-52.018837	miles
1.3505422	35.941456	thyself
-14.03047	-45.078438	refused
-12.03744	39.063187	glimmer
9.56064	14.463915	espied
49.044632	-3.1764982	seen
-33.4347	-29.107052	Early
0.20963737	-45.18302	remain
-6.5597944	-57.793026	coach
5.6992774	-4.3317733	south
-0.30193532	24.210579	run-away
7.1367316	52.766052	hasten
-30.377766	-39.651146	Mountain
-9.519852	14.228284	district
-26.020483	6.490687	befallen
41.307926	-9.74863	feel
50.83835	7.9008145	our
-23.019365	-31.016623	anger
53.764233	23.853285	had
52.253674	2.2541416	run
50.791534	-6.8868847	looking
2.7483048	42.438564	mourning
-26.062168	13.157205	unlucky
-23.708303	24.631744	thoroughly
-7.7816615	23.18118	bustled
-32.253036	-26.797733	fixed
4.9696507	15.847893	dispute
13.131047	19.079834	bony
-14.569202	-26.273886	load
43.60504	-11.309602	sparrow
-4.5381403	15.566853	blamed
-9.112404	-41.789536	sort
-11.347885	-16.952326	token
-7.615305	41.91023	sackful
1.8470029	-51.014114	Turtle-doves
-20.018152	2.9642599	roots
-22.175755	-15.136489	cruelty
-10.938325	7.238115	marshal
18.29561	54.000496	restore
-2.1376216	58.012695	abode
-1.9398841	21.03085	leisurely
11.088307	49.384827	straitened
33.23685	-23.640131	watch
14.107167	55.75127	accursed
-7.3670516	-57.69277	broad
40.70866	-24.472609	whose
-7.026364	-46.123486	oxen
9.558938	27.592701	coarse
56.530907	18.535706	than
6.727323	25.831055	pouring
-16.108177	-33.985348	strewn
3.2352302	-50.99167	www
-9.163075	-7.9943304	mistaken
-12.171417	-58.093506	travelling
-17.104815	-43.440434	anywhere
19.826658	-47.766037	silvery
53.046856	-2.6117823	face
18.010906	37.581543	purest
-5.4977393	24.399584	appearing
0.98976314	-60.816555	hung
-20.308184	-52.11488	daughters
13.39286	-50.033325	means
14.362168	21.480494	Up
-9.097151	20.09793	HUNTSMEN
-17.013538	-52.627296	throwing
14.009661	-43.42714	read
-6.4774523	44.45028	dinners
-7.835359	-51.599197	belonged
55.690113	24.202736	from
53.401253	-0.92441565	girl
40.972027	-26.20536	bottom
-18.513683	-52.888256	grave
-33.03325	-21.37217	shelf
-25.669846	-40.9054	throat
0.64826477	17.919168	exporting
-6.6861787	38.0792	laced
8.619787	29.345358	fanned
-7.3513355	-41.907253	fare
39.818714	-21.178883	order
-22.059074	-6.9960065	hay-cart
-0.31792977	28.63925	feared
5.2776804	3.0005226	launched
-26.847948	-9.306865	harness
47.394455	4.221593	If
0.6027175	31.056213	coward
-23.886984	16.970259	returns
1.6322252	54.161747	Behold
-12.694347	16.330349	accepting
53.011234	16.943142	round
2.9039352	1.5257697	proposed
-5.1468654	36.762905	judged
55.25606	12.700459	OF
29.567608	-41.298584	stars
-2.4576902	34.21967	glass-mountain
-4.9094057	-57.428173	soldiers
-37.02549	-23.759348	illuminated
-29.979858	-31.490908	seat
41.985344	-14.657388	LITTLE
-3.112512	28.561047	strokes
-27.786158	-25.357798	danger
-18.950731	-19.461437	fourth
-2.351043	-52.695896	501
29.934788	-33.521214	waves
-9.970163	24.040628	dawdle
-10.073927	-15.806364	fright
-32.317673	-40.227634	throne
-19.077837	-5.469608	sulkily
-7.0696545	2.9693606	Woman
-0.06718006	-4.3902044	deserved
-27.129848	-34.239643	First
-21.057148	-19.883194	errors
-19.328556	-52.2482	overtook
-17.209335	18.207636	ghost
27.749578	-35.138927	move
-0.68072164	-46.868324	musician
-15.908361	3.253899	hearty
8.1714735	51.77115	curtsied
0.0032797386	5.9324317	trips
3.0466642	31.355886	narrower
-9.32805	29.207676	hurting
-23.672714	-35.71456	TAILOR
-7.21924	51.174206	frighten
-28.877611	-30.726915	infringement
-23.004297	-43.33135	cover
-9.3372345	58.908436	fished
25.754005	-36.592934	waiting
-11.7369175	9.47526	swung
-1.8061152	32.0267	trim
-14.067197	-57.79554	ship
-29.218473	-35.260918	washing-bowl
-25.118551	-17.316559	sorrows
-1.9946707	25.648178	awful
-20.789248	-36.170387	laces
39.097397	-29.886417	Marleen
30.725931	-41.284576	scarcely
-8.618455	24.198668	re
-5.594983	32.193645	helmet
-23.919933	-43.748886	music
-20.787771	17.122421	mate
25.781073	-36.187805	hidden
2.1029365	33.41823	waddled
-7.194105	1.178106	intertwined
-19.114586	-36.160355	Princess
5.853619	57.423115	scratch
-8.098192	-41.51289	twice
-4.474659	8.1282015	originator
-30.87543	-12.444752	MISER
4.1028843	11.478437	woke
16.280907	29.916773	Yellow
-23.076597	21.961086	Beg
11.267821	63.228764	nay
54.752262	20.242676	where
4.045191	61.96691	merrymaking
1.8346361	11.824927	warriors
-8.700384	20.06513	soften
-13.771058	48.6907	general
49.203945	-4.8779454	best
-30.186361	-12.9218235	crowns
-13.846654	-12.131238	holding
5.331108	8.936922	buffetings
-32.499813	-39.238598	fishes
51.013275	2.2509592	Foundation
-20.655655	-7.1347885	Kinder
-10.437658	56.627766	pretending
-34.188747	-23.402443	gently
-20.74894	12.989406	threes
-2.4955306	-51.289837	bottle
0.14434066	11.398499	explain
-22.767647	-53.03955	paws
59.757133	20.53238	are
-9.289117	-47.557446	served
13.0777	40.23156	accomplished
-10.949956	12.429859	drawers
9.765921	59.683872	trampling
7.3689456	33.4281	types
-11.104814	52.27701	treated
-30.476095	-17.19778	forefeet
2.7678142	-44.65049	earn
-22.20737	-18.649473	lambs
11.042152	35.310448	People
54.834	22.86359	then
-16.876625	9.690167	contemptuously
-19.046673	-14.377523	difficult
-22.478401	-47.05038	INCIDENTAL
10.989449	26.86123	remains
6.465942	-51.761765	behold
33.8444	-34.363354	straw
-19.069086	21.911324	painter
16.591051	-41.48835	nice
-23.952168	-28.848303	date
55.83092	17.805393	Gutenberg-tm
-27.412474	-1.6322418	excellent
-3.3060741	55.603443	mop
3.2845416	60.735355	unseen
-5.78476	-0.047906563	summer
58.021187	18.780313	should
-23.046364	-25.763529	direction
-3.341105	1.0408398	simpleton
-31.533604	0.7243422	Ugh
-15.092363	26.131172	thereupon
-13.57787	-44.6298	unhappy
5.876767	57.50409	balls
-34.913963	-34.522316	bank
-0.1445329	49.23483	ugly-looking
8.795848	50.850304	superior
23.37187	-47.039543	rope
-12.957873	8.669552	perching
2.273535	59.50401	lustily
-5.4173856	-42.849846	See
11.50989	59.20849	starve
-5.487524	54.59709	swiftly
-1.3944227	-57.221554	gets
-3.649895	1.3917089	loaded
-3.409682	57.946297	dipped
3.1492436	12.447068	expatiated
-27.81099	-25.954535	SECOND
-14.079894	-46.25322	WHO
8.143607	-46.33251	FEAR
-10.862197	31.83753	miau
-9.002582	-2.152639	Nor
48.189613	-8.4557495	days
-11.462974	16.106066	Immediately
-12.627568	27.733343	Drink
-36.654118	-18.614916	created
38.1749	-19.707767	fear
9.485974	63.081287	beating
8.801223	48.085403	by-and-by
-21.00695	-19.669155	rising
-9.566169	0.69598895	beheld
-5.41756	-10.013632	breast
46.85118	0.780148	Ah
45.55036	-7.988946	happy
-15.444749	-10.625421	poultry
4.996888	-49.075226	send
6.7007647	60.037163	rose-trees
-23.653763	-26.05482	signs
18.999935	52.40984	crackle
-3.6041265	32.36494	decision
-19.018435	-33.911938	tall
11.2343	-52.25222	usual
7.829501	0.06491481	silent
-26.11071	-20.45699	Old
31.250238	-33.39148	Brothers
13.520168	61.252083	discourse
6.5925884	-52.996338	fees
7.3284435	34.22886	wedding-feast
2.539825	23.603895	lasted
4.5309305	39.20661	claim
31.730038	-34.775192	dry
5.96732	-48.387463	limitation
27.782906	-36.401463	United
-12.100791	-7.493952	TRADEMARK
-9.559755	2.0918531	Had
5.862336	14.977003	stitches
0.88228625	21.215628	schools
-4.513694	-1.0544301	persistent
45.93217	-6.628609	grandmother
8.14426	19.401447	roving
7.7725034	39.965195	scrambled
45.691635	-8.765912	art
11.295355	-47.07776	guests
10.462032	13.270329	stems
-12.504615	19.810213	out-doing
1.2232624	29.456808	striking
-15.387391	-10.981109	popped
48.91519	-8.652256	afterwards
52.79842	2.5214005	Snowdrop
-3.1262088	48.756084	rowed
16.543364	32.7832	reared
53.630447	12.009985	woman
