x	y	label
3.7362275	-13.918902	quiet
23.027178	-36.03067	cleared
25.596668	-50.251564	Everyone
9.757439	3.7545927	bag
-31.92572	21.36627	explosion
-37.5976	13.942678	taxpayers
18.714037	-27.383472	guide
8.982157	-37.317333	occur
-3.4875603	-52.40919	encouraging
-41.71369	-13.732692	Net
38.565205	12.091777	highway
35.183777	-18.957129	sleep
23.779484	-41.959427	recover
-27.661213	-45.773228	interviews
9.443885	41.44581	Rock
9.676343	46.57028	Lincoln
-32.605106	18.93949	satellite
-6.2939706	-15.720382	entirely
24.19525	-13.041786	dry
-20.96012	13.033085	papers
25.375847	-52.932705	Where
-34.37587	37.07891	soldier
17.971775	-15.8044615	covers
-0.3937168	8.525735	exhibition
-19.189152	9.60894	Science
-31.925959	21.376612	blast
10.585452	-47.078987	capture
-33.92282	17.620243	FDA
-18.953112	-12.082213	function
-29.342663	-16.491217	availability
29.348478	25.879286	Commissioner
-43.690353	8.36699	lending
12.93445	-16.494576	peak
0.6103969	-10.649319	wild
-22.556084	-27.651657	facts
-23.817377	-13.162389	procedures
41.03394	-1.4593365	lap
-26.952883	-57.49573	awareness
9.856224	-10.242278	Up
5.0305433	-55.21008	pursue
-0.5788186	2.6583319	edition
16.153677	24.676891	studio
-37.59313	-35.350876	correct
22.475935	-5.3151364	inch
1.3156422	-7.35279	Great
-28.169365	-5.895528	Systems
22.92448	-29.821276	switch
0.2911355	-57.91305	participating
-7.0483823	-21.058601	tend
47.528538	3.6256297	champions
47.105286	36.995956	Kim
6.3732553	39.120964	Blue
29.69189	-36.25782	lay
-46.538273	2.3763568	Trade
-1.7042944	-42.186356	purposes
-1.3610811	13.760797	departments
-64.14941	-19.481565	THE
9.012732	-3.7555478	ranking
-24.285671	-46.410824	addressed
-20.684912	58.287067	Olympics
-22.394457	-24.186575	perspective
4.7784176	48.955837	Marshall
-35.263496	0.22856963	Ltd.
-32.130974	52.096386	Moscow
-18.861307	-15.186956	components
29.035662	-55.298622	Having
27.651955	-38.57333	seized
19.632912	-1.2878381	clothing
13.436305	62.132404	Kansas_City
22.549927	-38.08024	drawing
56.440445	-40.307827	resistance
-8.550284	-43.69368	choices
-50.658127	1.086253	recording
-22.27294	-55.845123	demanding
8.173782	14.387822	urban
-58.601284	-1.5648685	pages
-56.048584	12.260877	Windows
40.0398	-43.8708	doubled
14.346801	-43.626198	suspension
-33.065155	2.854369	manufacturer
-26.19384	-5.1275783	innovation
37.8454	-41.85204	climbed
-56.022694	7.0448256	Mobile
5.273102	45.771873	Russell
3.2825189	49.269634	Adams
-36.08322	4.32255	Industry
25.891005	65.577896	Cardinals
-3.5452902	31.04818	port
26.513393	64.48244	Panthers
46.31208	0.9595374	runners
43.492054	27.800112	G
30.999146	10.989808	brothers
34.591465	-10.530454	visits
-27.169886	-33.071754	implement
51.81619	11.570778	All_Star
28.906137	9.600408	relatives
-43.30217	36.911804	al_Qaida
-0.63896114	-22.13663	atmosphere
-19.280428	-40.675606	defined
8.921658	-17.8907	absence
6.849931	-26.666191	steady
4.948568	9.949507	branch
60.702324	6.806897	pitching
-28.919607	19.268608	NBC
-8.536085	-15.054895	normally
30.462135	-16.793161	gathering
-21.89558	-43.03051	signal
-17.42584	6.020554	administrative
24.104883	-23.269104	empty
-16.998209	-34.40335	obligation
-21.624697	30.217941	Legislature
35.43055	31.652782	commander
14.982519	-50.55755	prompted
35.518463	-41.690907	falls
30.470676	21.231487	taught
-25.908934	0.2249569	promotion
-40.13041	35.112904	Muslims
43.84911	-19.138674	incidents
-44.803326	-13.438115	operational
6.2837276	25.826672	Water
-46.75785	-4.291656	pricing
-39.358925	15.6710825	silver
-36.753906	0.4313376	subsidiary
-20.86664	-26.838604	qualify
-1.2862018	7.5471272	Art
38.497803	-23.390316	escape
-10.376291	-1.5666802	wealth
60.289936	1.2696544	singles
16.868584	2.7787633	roof
-9.200248	-17.568832	extent
-37.336853	-18.511288	privacy
35.408615	21.59952	Students
7.5451393	-3.7553647	spots
51.446705	19.761982	tennis
-38.96652	-1.8596619	grants
-46.3945	-7.3904524	transactions
-25.548279	-46.56714	Speaking
-18.864159	9.2794285	scientific
-58.531464	-14.750672	export
36.101223	43.7869	Ray
-18.509491	-45.4581	referring
29.40879	-8.135962	preliminary
13.386572	9.307331	rooms
14.630056	-25.826202	sanctions
24.066193	-2.1588922	degrees
-7.2904773	17.073704	eating
-21.799276	30.327475	legislative
5.958642	48.713993	Morgan
17.165623	-31.650637	resume
-21.248774	-33.903355	involve
5.4539623	-67.310486	resolve
-41.64147	-3.0460742	operated
-16.130533	26.231552	sexual
-7.780533	-22.490477	prospect
-7.0050235	-12.773444	typical
25.96143	64.82822	Bears
-4.4735155	7.8264594	membership
-5.9518623	55.885166	Murphy
-34.98174	-27.627106	hiring
-3.2344291	44.026386	Rice
-2.7582207	-8.98697	consideration
-60.05693	17.727974	AT_&
-33.19713	35.953453	civilian
-5.6324143	-19.827057	fairly
-44.3005	27.507444	climate_change
-28.103258	-43.262886	investigate
-41.34001	-51.312706	violations
-38.752316	23.092928	pipeline
-2.8847897	-44.243458	seeks
-51.49813	37.421238	crore
-34.948402	-27.631601	hire
-40.37098	5.0403543	Investors
-57.597046	1.6139574	Online
6.8020253	64.91985	Alaska
49.144352	-5.095704	###th
-23.939785	-21.962246	theme
-18.248201	-47.80685	stressed
23.014668	60.232227	Exchange_Commission
11.800336	15.3369	resort
34.557884	-8.844992	Tour
31.925854	-27.725641	walks
-16.9822	-14.477588	roles
37.66539	-38.569447	rebound
-24.227022	-29.837269	reference
-27.078566	9.2440405	Analysts
-13.724006	6.9346085	specialist
-0.64653563	-12.249521	timing
-1.3086864	14.138313	Bureau
-9.821673	-40.0801	imagine
6.0840993	-16.60222	rapidly
-9.416805	-59.4708	angry
42.02525	-7.5121193	riding
-41.309647	-51.464386	violation
-19.62814	-20.696154	attitude
-0.5426095	11.809517	guest
-8.078806	-43.71336	select
-27.345749	-4.8808546	tech
-3.4410818	42.629322	Cameron
-40.189304	20.82111	barrels
-7.9912415	-11.878492	sensitive
32.2209	-13.829992	hosting
-22.33462	-55.767494	demanded
0.6290866	50.89636	Graham
-16.172295	20.941204	marijuana
-19.138779	-29.778782	intent
-26.80075	18.332607	BBC
12.4291315	-1.4465231	@
13.212028	-56.72731	strengthen
-28.007261	16.836725	channels
-31.367647	30.102213	ministers
-23.344706	16.477297	newspapers
-18.400398	-42.353928	referred
12.340337	10.921745	Building
-29.868383	-56.157112	testified
-23.345356	13.766222	column
5.302291	47.483936	Ross
36.90173	42.901554	Terry
25.943739	-27.910517	arrive
28.565802	-56.885223	Unfortunately
64.654366	-4.068449	rushed
38.872063	-4.021416	kilometers
10.525216	-8.156474	frame
-26.541325	-17.385212	provision
-29.341236	-35.658276	authorized
-4.3038707	-47.732098	fail
16.050835	-28.622715	completion
35.2333	-11.225529	traveled
-22.949202	16.89574	Daily
-8.41042	-13.897951	heavily
-45.092434	-6.943994	acquire
35.855106	-31.083403	striking
-67.7615	4.466682	virus
-50.389084	3.230901	DVD
-48.413727	16.438057	Index
6.8573494	-52.09772	secured
41.717434	-31.286732	breaks
40.08197	44.64068	Greg
-10.838416	-24.626747	attractive
12.537928	66.93881	Portland
-4.252088	-16.218586	indeed
-28.800549	-36.060966	approve
20.71234	-42.408333	survived
7.231165	-29.176739	intense
-6.285966	-18.238855	somewhat
-2.453548	-43.72764	aims
0.2848057	34.378914	crews
7.57633	-57.345394	protected
-35.66689	-21.414856	checks
-28.23683	-22.743534	distributed
-16.067837	-21.559637	talented
39.5011	-30.629082	kicked
-30.700243	-35.03214	permission
2.4085472	35.187603	Tech
-25.18521	-26.149296	judgment
-54.441402	14.779957	IBM
-8.586888	20.830036	beer
19.736792	-1.430509	clothes
-23.505278	27.790846	Administration
17.87641	54.140965	Maine
-44.24481	21.1951	coal
-54.29286	15.129274	Intel
26.729782	-20.199127	packed
-1.3644706	-51.992977	promoting
9.5816765	29.13134	flood
-10.7421665	-46.302902	approached
4.4781437	62.301136	Washington_DC
6.1478205	14.425109	towns
0.70057493	-31.703484	disappointing
-1.1289295	-6.067135	Old
-41.847176	-29.478506	collaboration
-4.4110756	-44.70962	hopefully
54.333183	3.0933254	streak
29.774082	-51.120823	Based
62.082542	11.311847	balls
47.517704	-14.178046	pleaded_guilty
21.965244	-42.879612	sustained
6.7536025	-37.18094	noticed
-31.311829	-34.860157	permit
5.5449786	31.010847	beach
6.134303	48.22887	Grant
21.012405	-34.707928	collect
36.45132	-10.3527975	journey
50.13169	0.2850456	victories
-30.221909	56.84303	Greece
-33.322197	-9.859799	statistics
0.5264343	-27.593842	fantastic
-10.758009	30.02502	rail
25.184761	-35.114548	Take
13.582436	-6.96696	hundred
7.4769173	2.8356376	pack
-52.43886	7.6660957	broadband
-32.184353	36.33122	Air_Force
13.548473	-10.721012	cycle
16.680449	-42.043446	delays
16.232033	31.00808	comedy
-21.710903	-65.07493	thoughts
-54.15777	11.63365	hardware
-46.511326	22.351532	solar
-40.797817	7.9751883	Finance
2.4347134	-17.534384	bound
1.841178	50.94004	Price
31.162071	-12.391024	proceeds
14.982848	59.389633	Cincinnati
44.613934	-21.719358	suicide
10.550238	20.568357	prisoners
-16.273514	-38.24908	discovery
32.8147	11.128828	dad
5.203653	-39.04045	searching
1.8145995	-0.24107143	longtime
-28.470213	37.365715	Pentagon
-4.1137147	-3.1419897	premier
50.67281	-8.657966	command
-1.2463642	-49.79489	enables
53.347763	-0.0004253348	###-###
-11.585498	-9.107984	ranging
-0.73686934	-20.01185	nobody
18.16588	31.2347	actress
-18.383284	-15.883451	aspects
38.987648	-24.135456	fled
-17.44389	53.29093	Melbourne
8.292626	68.20517	Orange
-53.10358	0.6580937	videos
-49.6299	28.840982	Federal_Reserve
-15.472786	57.299904	cricket
-10.259865	-46.89219	Asked
-35.203415	-14.582719	ratio
31.183868	-6.930334	birthday
-29.907333	15.727442	Radio
-53.862186	-12.432896	restructuring
15.883269	32.871506	episode
38.03317	3.9124987	Field
2.0319905	49.250896	Parker
-48.255222	5.1004143	cameras
1.8074914	11.01025	persons
48.11558	4.6412034	championships
-3.263072	-66.34605	answers
-24.470785	-56.080013	promises
-9.771737	-41.786213	unknown
-17.712816	-50.734585	argue
-48.699898	-45.720795	differ_materially
7.868008	41.502934	Rose
-36.153316	-2.755112	NYSE
0.07297646	48.647823	Evans
35.263626	-44.458595	surge
-28.007801	-63.538906	focusing
60.282207	1.2637329	doubles
37.903202	43.730793	Bruce
-41.075	-16.638292	donated
-0.4770996	-26.225286	ideal
-4.3991637	-10.337272	equivalent
-15.175789	-20.418657	reliable
-25.808176	-2.9531944	sustainable
-27.677572	4.4040265	factory
29.302992	-52.021935	Without
5.52566	-1.7468312	scenes
20.726297	-42.48921	survive
-10.963323	-46.062695	contacted
24.847132	-6.654854	mph
11.136766	10.351717	residence
35.443104	-10.391015	trips
11.21072	14.656242	hotels
63.50248	10.093654	bat
-10.222235	-42.152096	unclear
-7.423634	13.102276	gang
2.5464892	-6.500915	grounds
37.567806	-41.368694	slipped
-32.868893	14.087958	carrier
47.67102	-9.033964	bases
24.158703	20.470793	prosecutor
6.813059	-1.2239792	categories
-10.1526985	-36.477856	liked
-11.054872	-18.633501	accurate
-23.441362	-52.288464	advised
6.1041875	-16.5268	slowly
17.469038	-39.59668	Read
-15.704394	29.854488	abortion
32.93809	11.478487	mom
22.598816	72.81969	Mets
-38.849735	20.810778	tons
27.444424	-55.73643	Perhaps
-25.09028	-37.919334	requests
-4.9031506	-49.619534	forcing
-9.605654	-14.751524	frequently
21.73734	-49.056705	overcome
-22.697958	-3.503837	inquiry
-8.243055	-21.025787	situations
-3.7071292	-24.329294	apparent
-63.735218	-12.298945	map
35.53671	23.14296	universities
15.011264	-18.37479	bear
-11.184247	8.969029	Staff
27.493658	-57.14268	Whether
28.887339	6.063189	stroke
-15.925542	17.602453	medicine
32.52376	-19.51325	drives
-29.631367	-24.949463	reforms
-32.678524	4.624538	vendors
17.197113	-46.78814	defending
30.547289	21.23157	teach
-19.627756	-6.858024	medium
0.5040543	-9.392709	prime
40.05517	44.03483	Andy
-20.062674	31.617151	Governor
-3.282124	-14.940408	basically
-18.157309	-37.207626	exposed
11.780325	14.67988	Hotel
43.67266	27.92552	F
50.383842	41.411625	Ms
-45.847595	-30.084612	dialogue
-33.12847	47.21623	Indonesia
-44.726162	15.186117	stimulus
-10.109862	6.5267305	Alliance
-22.634182	-3.643594	probe
2.199514	54.604153	Perry
40.82138	45.608875	Ron
-21.56817	-18.678146	methods
-4.877343	-22.702818	shall
33.019073	-29.571394	landed
14.291275	-13.497014	stages
-45.849964	11.364762	credit_card
4.6520634	-25.379496	luxury
24.310312	-4.7573414	dates
-49.72743	-50.19305	vulnerable
0.91422975	-39.53305	preparation
-34.347195	15.62727	regulators
-20.307337	-43.903366	indicate
29.237257	-13.737072	appearances
51.86755	-18.650635	theft
-14.566728	-62.413055	appreciate
-17.18397	-54.186695	complained
15.333163	45.996212	Memorial
23.109013	-54.03543	Oh
-21.028917	4.8408723	chemical
1.8580356	-8.522616	relative
-10.2623005	28.297142	Transportation
-11.460458	-30.092054	consequences
0.38200453	-70.59229	imposed
33.928715	-32.704163	rolled
-25.756685	-52.282906	alert
-2.610027	-15.0750065	virtually
7.793534	17.458723	provincial
-54.45399	17.470514	Sony
-33.305138	-48.54821	forecasts
35.39534	40.32407	Dean
50.18537	-11.171142	strikes
51.453804	17.225136	athletic
55.328728	-27.78141	neck
3.579544	10.782075	tourists
-57.325615	6.889624	cell_phone
-1.205224	-33.27464	sad
-39.818256	-9.015458	pct
-13.673258	65.270454	Arsenal
-14.1936035	-19.325342	prominent
-31.42246	27.78356	allies
42.107914	42.361008	Josh
-22.375021	10.348017	writes
-40.59749	-29.524355	alliance
-21.62612	-18.749655	method
-0.43713647	-12.388459	meanwhile
38.196873	42.545727	Simon
5.732687	51.592876	Morris
5.3484063	31.226566	Beach
-42.192604	19.631023	crude
22.583088	-44.070114	suffer
-41.522312	-22.22697	files
5.607501	-71.89259	quit
-40.261467	47.616123	Syria
-42.90858	-57.674164	deployed
-0.38733295	48.48915	Phillips
-9.043762	-62.834103	shock
-50.047695	8.59334	Communications
34.607994	-28.723417	picking
2.7263627	-11.364791	clock
5.5334625	-5.533769	posts
-19.39436	-31.636362	regard
1.2812814	9.052072	convention
13.359191	-25.908472	penalties
-8.646417	-51.838787	backing
10.740877	-26.431393	rapid
-9.004566	-4.724526	independence
-12.382817	19.798311	novel
-49.720493	28.793978	central_bank
-29.523418	47.008713	Korean
-31.464657	-53.569344	scandal
-9.443024	4.234626	campaigns
-20.745155	29.452831	Assembly
-14.988724	-16.810896	widespread
1.4621207	26.027004	species
-52.14338	2.3274963	audio
-18.12685	-46.029877	explains
-40.354023	2.114549	investing
-2.621391	33.905518	NASA
34.0866	3.3673692	Tickets
-10.222774	-65.10599	welcomed
-29.942091	-22.295153	detail
-30.457085	12.038043	unions
2.061615	-21.015059	moderate
-39.19245	33.742954	religion
-3.2898765	28.99157	earthquake
34.646458	8.91572	wedding
37.063965	-28.809015	grabbed
40.05717	46.074013	Don
-32.48756	45.839813	Thailand
36.078205	-63.67449	Six
8.759456	-55.35547	restore
-1.8377993	-39.335335	plot
14.8644085	62.39054	Milwaukee
30.757677	-38.345417	lifted
-7.87286	22.839592	coffee
19.623053	-37.92042	Keep
23.006765	-11.722411	sun
-13.249142	-23.333845	honest
-14.561221	-35.204937	passion
13.723526	-9.740885	periods
-22.687798	12.581574	publication
25.72324	65.04928	Saints
36.430122	-37.150883	swing
3.3675632	46.84012	Wood
7.0681963	71.959305	Calif.
-4.543122	36.99155	toll
-0.44348556	1.3916601	master
-8.325058	-27.10004	useful
17.720905	-64.5083	eliminate
-3.1561322	-66.1077	answered
-22.34823	33.82163	congressional
29.31751	7.976579	neighbor
36.433155	-41.32731	dropping
40.80196	-10.028518	weapon
-9.121485	-23.20437	promising
7.6000385	-54.196423	maintaining
47.525314	7.2443843	seeded
25.602491	-27.634865	arrival
7.8130765	-25.531881	soft
-20.52852	-7.843304	format
42.260548	6.2400346	honors
-38.1036	-7.981276	trillion
29.531849	15.587364	teen
-7.8267913	15.100008	smoking
-0.56842035	50.031876	Collins
-10.576377	-61.585434	impressed
-14.801388	6.929753	consultant
5.1512437	-21.61996	tiny
24.37715	-10.299858	temperatures
-13.261469	8.543618	adviser
17.14541	3.8835008	windows
3.1658568	51.102203	Cook
9.110362	6.8654895	shelter
4.0852337	-33.739475	deadly
-18.715237	-7.527268	label
-18.342873	-46.513897	noting
59.184937	-2.615773	foul
-40.119713	-21.452908	Form
29.354977	25.881788	commissioner
-47.285187	39.84952	Sri_Lanka
1.7147027	49.870525	Rogers
25.557816	18.908213	sheriff
25.758846	55.889755	Stanford
-3.5700865	-36.990116	succeed
-27.55812	22.52965	nomination
-31.571182	-28.268763	upgrade
-1.233699	66.105804	Montreal
-28.533415	-66.806885	rely
-9.126919	-6.936349	string
40.14193	9.565463	trail
4.265524	1.393961	aged
-38.50622	10.186219	traders
53.31916	-7.443257	triple
-2.4766674	-18.294117	personally
-27.25234	-33.16809	implemented
-9.528043	-44.096233	preferred
28.804138	4.2497497	winds
28.522661	-25.09535	lies
17.754953	44.554478	Victoria
-27.486544	1.1273497	Marketing
7.8561597	-34.15389	exist
30.73003	-55.81331	Besides
-22.430098	46.806847	Labour
-27.621874	53.855427	Dutch
23.16102	22.959723	Attorney_General
-22.950691	-31.279537	proof
16.401398	-1.8621209	tank
-5.3844366	-10.786204	etc.
9.589885	-7.368201	zero
-3.3678885	-5.0123963	secondary
-4.4560084	-5.8770375	Special
-10.80151	-15.099989	consistently
-12.045673	-62.148388	delighted
-22.486193	66.87833	Rodriguez
57.675777	12.261801	defender
5.5338326	-13.58874	suddenly
36.47622	42.722893	Wayne
17.343119	-38.116463	Go
15.49353	6.4025784	garden
-31.417253	-8.108022	e
-9.565306	0.45238575	routine
1.5711428	2.9225318	anonymity
-23.871033	37.87554	Barack_Obama
50.50313	5.940033	postseason
2.4721634	-45.503784	introduce
17.397348	11.25455	venue
29.407976	15.545365	teens
58.37637	-4.553733	free_throws
-28.151085	-15.29822	affordable
32.615433	-60.394165	Others
9.022617	51.777237	Franklin
-2.0253687	22.235834	meat
5.328476	-72.50087	resigned
38.33754	15.66812	Way
-36.75492	-29.170332	attendance
-32.890915	3.234024	suppliers
16.301125	1.1094482	concrete
59.78052	5.063906	#.##_ERA
10.326928	-29.010025	repeat
-0.82490844	-16.264341	anyway
5.582075	-67.36851	solve
-16.172863	-50.20285	convinced
-8.211419	40.294712	McDonald
27.177353	48.11495	St
10.748991	57.21921	Charlotte
55.194237	-28.73916	legs
-12.059812	-32.63132	uncertainty
29.44266	-53.513657	Given
-27.643188	-15.236078	cheap
-29.262526	17.002031	programming
19.017792	26.491327	Theatre
19.722	7.3354354	neighboring
-28.21149	-5.889464	Solutions
-5.04887	33.513306	helicopter
-13.499058	-43.620956	demonstrated
18.919462	-13.750357	bright
33.494812	-19.531618	comeback
5.7977147	-59.809765	offset
8.381534	-11.008174	forth
9.172425	-60.9025	harm
48.625206	-5.135483	##st
7.611669	-57.316746	protecting
45.56201	-14.751491	detained
3.8379726	64.55401	NY
39.789593	-3.2447822	meter
8.073578	-50.417107	earning
-12.081027	-61.34733	glad
-22.180798	-28.914333	duties
46.115086	-1.9057053	#:##.##
9.27302	-2.7030973	rated
9.182637	-20.611786	upper
-50.21751	-8.26537	dividend
-22.270576	32.480133	senator
40.28921	46.435688	Jerry
-30.59119	63.726357	Haiti
50.21482	6.5663857	World_Series
30.970354	-32.618725	pulling
24.418684	3.4739475	organizers
24.034983	-25.929813	exit
0.17600024	44.196392	Ward
19.218985	-1.4246855	shoes
-5.9670844	-37.57597	entitled
-20.243973	-38.562706	viewed
39.908978	-17.167067	clash
8.8487	54.25448	Madison
29.723928	19.525736	courses
6.4207973	12.133176	Area
3.7650592	65.03686	Manhattan
-13.990496	32.540825	bike
-40.208885	12.5105715	Insurance
-10.719277	-57.69504	afraid
-11.240966	-7.052387	billions
-54.004303	26.50608	€
-1.8918613	-16.655422	hardly
-57.409496	-4.0686517	download
-44.3039	1.4958516	Stock_Exchange
-42.704872	-23.568443	petition
-21.758757	-9.875417	bonus
28.529879	-25.02034	lying
4.0853233	2.9431791	elderly
-13.53543	-45.241226	reflects
-9.995581	-35.96293	hate
-10.556614	-33.503307	errors
-9.142437	-9.908793	kinds
16.494232	-37.950127	Look
19.074879	25.440598	Arts
8.633815	16.08124	Chamber
-18.06519	18.222956	Medicare
38.26528	15.328867	Lane
-22.005798	32.489964	Senator
-33.692226	-44.838646	belief
1.9565552	70.619705	Hawaii
0.51299274	49.01276	Cooper
-22.257395	-35.934666	assigned
-3.970468	-34.533836	crazy
19.025915	25.413452	arts
0.20458902	48.152885	Turner
7.568511	-53.712967	retain
-14.533271	-10.190157	longest
36.37021	-32.633305	crashed
-29.494032	-5.241209	TM
61.827965	-11.126348	guards
-4.87714	8.604611	Members
-22.092867	-39.370102	assume
56.83212	-24.71424	mouth
-12.608205	-25.749102	sufficient
-1.667111	-16.268524	barely
-41.58666	49.979324	Libya
-7.831301	-19.457123	sharply
-60.661026	4.768531	Yahoo
-36.24982	-32.023052	connect
-29.31719	-1.5662919	offerings
42.423958	19.684816	funeral
-28.225819	-49.631405	express
12.935479	7.5954876	kitchen
-7.4185724	38.64254	Wal_Mart
-44.65333	-5.1282473	purchases
28.598227	15.002374	Youth
-37.850437	-14.026752	averaged
-59.81884	30.61177	gaming
-20.554514	-42.093044	disclosed
51.907394	29.642956	kills
-22.609491	-3.6654704	investigations
-22.554003	24.850975	constitution
-28.158764	-13.125912	flexibility
21.807365	71.98049	Red_Sox
-41.413246	42.266453	Iraqis
-9.069947	35.81933	Boeing
46.954678	-37.183556	burning
-6.8015847	-9.879659	extreme
-32.523575	-29.789627	updated
25.896593	2.3120136	Festival
-1.0695323	-28.145042	unprecedented
-4.7827864	50.55572	Reid
38.734016	51.166588	Al
-37.116302	11.032762	dealers
-45.637314	-7.6729097	acquisitions
-12.94705	-1.8227646	backup
29.356771	67.971245	Lakers
36.172997	23.4123	faculty
23.07136	11.796209	prosecution
-6.9094863	-60.37853	tired
-2.6779637	47.55535	Hughes
8.092859	-9.367445	ups
-3.5013275	42.682545	Blair
-39.498173	56.23059	Zimbabwe
-8.695081	-55.48348	optimistic
-23.841658	-55.323666	pledged
24.400606	-10.293127	temperature
33.11896	46.559494	Lawrence
0.52373594	61.415092	NASCAR
27.079807	63.219387	Bulldogs
2.9352646	-30.439322	funny
37.920383	44.320477	Alan
-8.945488	-7.836553	handful
-2.1679857	-41.007027	targeting
-11.413735	-11.344321	broader
47.93167	-20.492752	rape
-19.138433	-29.749386	intention
-3.8817472	-17.265293	super
39.80153	31.091415	L.
-10.611292	-20.35115	regardless
29.563168	0.51927465	nights
24.346012	-24.079151	abandoned
38.242367	44.119923	Matthew
1.8299476	23.142632	birds
-37.12803	-27.573343	sponsor
-27.112566	63.62893	Cuba
-8.193224	32.945255	airlines
16.220917	57.765926	Buffalo
17.73072	-28.064547	tips
47.04887	-11.319427	conviction
-0.6362754	-64.19775	celebrated
-47.94668	-10.974483	Revenue
15.830054	-21.341759	taste
-20.499102	-32.274723	relating
2.2124553	12.856318	citizen
21.392233	-28.333748	locked
7.58996	31.836643	Coast
50.536137	33.713295	Sarah
19.3878	-17.197174	paint
25.04349	-18.646925	load
-3.36646	-14.829012	essentially
-14.861436	13.713194	symptoms
17.06095	39.88262	horses
53.54622	1.4561095	#-#-#
37.64658	44.49299	Steven
-28.18926	-41.11573	reviewed
41.322464	-10.260346	guns
8.690833	46.624294	Douglas
18.203918	-45.693657	handled
24.203197	65.834595	Jets
-44.994995	25.888548	emissions
9.997745	31.382105	hurricane
17.386114	2.4682992	walls
24.956417	22.477121	counsel
-34.60809	-46.023323	consensus
-16.7936	9.05563	DNA
-20.307076	-42.222614	reveal
-0.6304487	-18.660337	everywhere
6.148758	-12.155485	occasion
-10.48057	-16.724165	carefully
-15.944516	-41.86606	understood
-48.964657	-6.228285	inventory
-0.76063836	-56.73804	engage
-43.825653	-2.2077334	lease
-0.11141524	-27.994534	incredible
11.821354	-29.977804	constant
31.32715	11.175982	sons
-48.204197	-27.898703	compromise
-0.49944335	14.731952	Authority
36.366463	45.057343	Christopher
14.218484	42.316784	Mountain
-11.063058	22.898262	shops
-33.574444	54.191914	Turkish
-13.767494	-56.859142	worries
21.523006	-63.49959	raises
9.850268	-10.266538	Out
-30.874992	29.732784	Cabinet
27.191637	-56.18891	Obviously
6.059412	-8.015857	opposite
15.644129	16.364067	fitness
-55.91691	-9.15607	database
42.018486	41.65818	Brandon
-11.174204	-9.902674	diverse
15.831878	-33.0749	stops
-62.8176	7.8619933	battery
16.254278	14.200048	parks
16.087511	19.28481	Medical_Center
0.95747477	-16.131395	rush
-22.543692	24.779419	Constitution
-13.282828	-28.394121	burden
-23.922552	-61.386147	controversy
25.368168	-27.200712	departure
-5.21283	-33.1779	luck
-41.18578	38.194946	rebels
10.342134	-29.0476	repeated
-21.265654	-33.900833	involves
51.731243	-13.79838	firing
24.902004	-45.38562	troubled
-29.481977	47.03549	Korea
-22.213469	-13.437892	benchmark
8.06086	-8.650388	backs
-3.138638	-20.755024	anymore
42.331497	41.28529	Tyler
-39.27354	7.454191	institution
-4.8936443	-46.05188	keen
45.417034	15.780968	fighters
36.365204	-17.175247	rallied
-38.103264	-16.243181	contrast
6.358675	15.165117	Village
-40.31923	1.886824	invested
-52.974976	0.95787644	Video
-20.554148	29.273214	assembly
-1.4339265	66.04561	Ottawa
6.243296	68.93037	LA
-5.410924	-43.478382	intends
-27.963379	54.25044	Swiss
3.7212138	54.01718	Bryant
12.64566	1.953494	plastic
17.929384	54.20447	New_Hampshire
20.297094	-23.099567	converted
25.74979	-61.977135	depending
32.048355	-54.0313	Later
-10.093256	-4.0545373	ordinary
12.570824	59.126602	West_Virginia
-2.8081636	-4.3006454	credits
9.60214	29.0773	flooding
14.576978	60.689987	Indianapolis
18.0986	30.656807	actors
-28.639677	-12.394712	productivity
-23.939293	24.45791	democratic
39.712563	43.05136	Sean
21.75597	-30.59669	transferred
29.796629	-29.805672	tip
-54.649445	3.062473	interactive
25.584131	18.972523	County_Sheriff
-59.82558	30.50376	casino
58.829094	-5.9194922	basket
-34.32657	-3.4507387	chip
-24.388905	-28.343615	bet
-25.801237	13.015247	writers
12.469923	-42.824635	execution
-22.39428	-15.703581	requirement
4.7853785	-14.711641	automatically
33.915386	-3.9679189	Jan
37.026382	36.010967	Fame
48.684685	-13.708017	plea
10.790932	52.4791	Richmond
12.705347	-0.7266471	i
41.95278	42.174828	Justin
-15.362982	-0.77401745	machines
16.90211	-39.89639	please_visit
2.9425323	-21.905233	modest
-33.145714	46.900043	Malaysia
-23.816982	-13.101289	procedure
51.516235	40.894516	Mrs.
3.846349	-14.008768	calm
-32.593597	-29.777702	updates
1.7162961	-46.649387	unveiled
5.2420774	38.373844	Golden
7.3931594	50.714214	Warren
8.160391	54.02415	Jefferson
46.639297	-31.845226	swept
6.8170094	-10.694642	loose
-1.4190118	-8.694225	latter
-10.364607	-57.083805	nervous
-2.4762611	25.78479	agriculture
-41.850975	-6.5829725	valued
32.971584	15.074768	pregnant
42.69162	5.767359	Awards
-21.645006	-48.619583	conclusion
-35.618748	12.43869	homeowners
4.98084	4.8638077	household
-7.1961203	-45.206482	prefer
-38.841366	-53.698463	enforcement
-21.082952	49.915543	Lord
23.004383	18.865404	Prosecutors
-22.68683	-33.13802	requiring
-21.474728	-16.789038	definition
-13.6190605	-43.679398	demonstrate
25.427755	-0.3687707	parade
25.300858	-50.36556	Anyone
1.0610778	4.207723	'##s
